ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
608,Bruun Larsen,BUR,MID,4.9,1.6962,0.66532,1.12852,1.82975,0.66532,1.21737,1.88176,0.66532,1.25198,2.09814,0.66532,1.39593,1.96283,0.66532,1.30591,2.04084,0.66532,1.35782,1.92366,0.66532,1.27985,2.04996,0.66532,1.36388,1.97086,0.66532,1.31125,2.00642,0.66532,1.33491,2.04769,0.66532,1.36237,1.98006,0.66532,1.31738,2.09293,0.66532,1.39247,1.96056,0.66532,1.3044,2.09757,0.66532,1.39556,0.0,0.0,0.0
609,Maatsen,CHE,MID,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,Bassey,FUL,DEF,4.4,2.68093,0.04161,0.11155,2.48309,0.79057,1.96306,2.25596,0.83218,1.87737,2.3155,0.83218,1.92692,2.6316,0.83218,2.18998,2.40312,0.83218,1.99983,2.43608,0.83218,2.02726,2.79225,0.83218,2.32366,2.56761,0.83218,2.13672,2.27416,0.83218,1.89252,2.2026,0.83218,1.83296,2.88097,0.83218,2.39749,2.3936,0.83218,1.99191,1.95686,0.83218,1.62847,2.32358,0.83218,1.93364,0.0,0.0,0.0
611,Disasi,CHE,DEF,4.9,3.26772,0.90539,2.95857,2.34202,0.90539,2.12044,0.0,0.0,0.0,3.04742,0.90539,2.75911,3.2951,0.90539,2.98335,2.56146,0.90539,2.31913,3.73158,0.90539,3.37854,3.32839,0.90539,3.0135,3.12609,0.90539,2.83034,3.62925,0.90539,3.28589,2.83312,0.90539,2.56509,2.8864,0.90539,2.61333,3.44412,0.90539,3.11828,3.58372,0.90539,3.24467,3.46211,0.90539,3.13456,3.08374,0.90539,2.79199
613,Ugochukwu,CHE,MID,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,Kaminski,LUT,GK,4.5,3.67563,0.94938,3.48959,3.70475,0.94938,3.51723,0.0,0.0,0.0,3.53554,0.94938,3.35659,3.5787,0.94938,3.39756,3.79184,0.94938,3.59992,3.55535,0.94938,3.37539,3.49591,0.94938,3.31896,3.58857,0.94938,3.40693,3.11366,0.94938,2.95606,3.44074,0.94938,3.26658,3.68641,0.94938,3.49982,3.74213,0.94938,3.55272,3.32351,0.94938,3.15529,3.95908,0.94938,3.75869,7.32619,0.94938,6.95537
615,Matheus França,CRY,MID,4.8,1.46821,0.61384,0.90125,1.49794,0.61384,0.91949,1.61735,0.61384,0.99279,1.53946,0.61384,0.94498,1.59497,0.61384,0.97905,1.65912,0.61384,1.01843,1.61698,0.61384,0.99256,1.59298,0.61384,0.97783,1.5122,0.61384,0.92825,1.48659,0.61384,0.91252,1.62144,0.61384,0.99531,1.57496,0.61384,0.96677,1.63346,0.61384,1.00268,1.57637,0.61384,0.96764,1.55798,0.61384,0.95635,0.0,0.0,0.0
616,Gvardiol,MCI,DEF,4.8,3.87929,0.85605,3.32086,6.784,0.85605,5.80743,3.5641,0.85605,3.05104,3.58423,0.85605,3.06827,2.36502,0.85605,2.02457,3.02711,0.85605,2.59135,3.25131,0.85605,2.78327,3.4246,0.85605,2.93162,3.68449,0.85605,3.1541,4.05653,0.85605,3.47258,2.93005,0.85605,2.50826,3.87144,0.85605,3.31414,3.74247,0.85605,3.20373,3.50766,0.85605,3.00273,3.7144,0.85605,3.1797,0.0,0.0,0.0
617,Højlund,MUN,FWD,6.9,3.24333,0.87572,2.84026,3.37445,0.87572,2.95508,3.88564,0.87572,3.40275,3.0694,0.87572,2.68794,3.44886,0.87572,3.02024,3.50303,0.87572,3.06768,3.18932,0.87572,2.79296,3.18896,0.87572,2.79265,3.35003,0.87572,2.9337,3.31796,0.87572,2.90561,3.62995,0.87572,3.17883,3.67559,0.87572,3.2188,3.12709,0.87572,2.73846,3.09242,0.87572,2.70811,3.284,0.87572,2.87587,0.0,0.0,0.0
618,Kellyman,AVL,MID,4.5,1.24237,0.00057,0.0007,1.2031,0.00057,0.00068,1.26209,0.00057,0.00071,1.22061,0.00057,0.00069,1.21231,0.00057,0.00069,1.18981,0.00057,0.00067,1.23655,0.00057,0.0007,1.12161,0.00057,0.00063,1.23166,0.00057,0.0007,1.14941,0.00057,0.00065,1.27931,0.00057,0.00072,1.2156,0.00057,0.00069,1.18358,0.00057,0.00067,1.19823,0.00057,0.00068,1.18015,0.00057,0.00067,0.0,0.0,0.0
619,Greenwood,BOU,DEF,4.0,1.54392,2e-05,2e-05,1.13269,2e-05,2e-05,1.11454,2e-05,2e-05,1.73974,2e-05,3e-05,1.9011,2e-05,3e-05,1.6109,2e-05,2e-05,1.75514,2e-05,3e-05,1.79434,2e-05,3e-05,1.38431,2e-05,2e-05,1.58289,2e-05,2e-05,1.32984,2e-05,2e-05,1.37836,2e-05,2e-05,1.1438,2e-05,2e-05,1.64196,2e-05,3e-05,1.16596,2e-05,2e-05,1.82329,2e-05,3e-05
620,Olakigbe,BRE,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Hinshelwood,BHA,MID,4.5,2.58967,0.8986,2.32708,2.73576,0.8986,2.45836,2.8372,0.8986,2.54952,2.70265,0.8986,2.42861,2.8833,0.8986,2.59095,2.58037,0.8986,2.31873,2.52887,0.8986,2.27245,2.73791,0.8986,2.46029,2.64888,0.8986,2.38029,2.706,0.8986,2.43162,2.74404,0.8986,2.46581,2.74283,0.8986,2.46472,2.67245,0.8986,2.40147,2.61981,0.8986,2.35417,2.82424,0.8986,2.53787,0.0,0.0,0.0
622,Dodgson,BUR,DEF,4.0,1.7441,0.0,0.44356,1.86842,0.0,0.47518,2.11724,0.0,0.53846,1.5122,0.0,0.38459,1.85174,0.0,0.47094,1.40833,0.0,0.35817,2.00462,0.0,0.50982,1.67442,0.0,0.42584,1.56174,0.0,0.39719,1.56296,0.0,0.3975,1.4644,0.0,0.37243,1.83082,0.0,0.46562,1.47099,0.0,0.3741,2.12633,0.0,0.54077,1.4769,0.0,0.37561,0.0,0.0,0.0
623,Burstow,CHE,FWD,4.5,1.41911,0.0,0.85678,1.32563,0.0,0.80034,0.0,0.0,0.0,1.40345,0.0,0.84732,1.36004,0.0,0.82111,1.48245,0.0,0.89501,1.38403,0.0,0.8356,1.47206,0.0,0.88874,1.49018,0.0,0.89969,1.51368,0.0,0.91387,1.52133,0.0,0.91849,1.38499,0.0,0.83618,1.46501,0.0,0.88449,1.50996,0.0,0.91163,1.48568,0.0,0.89697,1.49455,0.0,0.90232
624,Dobbin,EVE,MID,4.5,1.06011,0.49633,0.52616,1.19528,0.49633,0.59325,1.19372,0.49633,0.59247,1.27986,0.49633,0.63523,1.25953,0.49633,0.62514,1.25873,0.49633,0.62474,1.27535,0.49633,0.63299,1.2351,0.49633,0.61301,1.30968,0.49633,0.65003,1.22988,0.49633,0.61042,1.32132,0.49633,0.6558,1.29149,0.49633,0.641,1.28067,0.49633,0.63563,1.30564,0.49633,0.64802,1.21088,0.49633,0.60099,0.0,0.0,0.0
625,De Fougerolles,FUL,DEF,3.9,1.65945,0.00058,0.00096,1.50165,0.00058,0.00086,1.33457,0.00058,0.00077,1.37836,0.00058,0.00079,1.6109,0.00058,0.00093,1.44282,0.00058,0.00083,1.46707,0.00058,0.00084,1.72908,0.00058,0.001,1.56383,0.00058,0.0009,1.34796,0.00058,0.00078,1.29531,0.00058,0.00075,1.79434,0.00058,0.00103,1.43582,0.00058,0.00083,1.11454,0.00058,0.00064,1.38431,0.00058,0.0008,0.0,0.0,0.0
626,Quansah,LIV,DEF,4.0,2.09627,0.18437,0.38648,1.69663,0.18437,0.3128,0.0,0.0,0.0,2.00675,0.18437,0.36998,1.35689,0.18437,0.25016,1.65416,0.18437,0.30497,1.63588,0.18437,0.3016,2.18865,0.18437,0.40351,1.58956,0.18437,0.29306,2.07576,0.18437,0.3827,1.81095,0.18437,0.33388,1.60372,0.18437,0.29567,1.70404,0.18437,0.31417,1.58456,0.18437,0.29214,1.93733,0.18437,0.35718,2.10637,0.18437,0.38834
627,Clark,LIV,MID,4.4,1.14773,0.38006,0.4362,1.15339,0.38006,0.43835,0.0,0.0,0.0,1.20888,0.38006,0.45944,1.16388,0.38006,0.44234,1.19424,0.38006,0.45388,1.21171,0.38006,0.46052,1.24184,0.38006,0.47197,1.19876,0.38006,0.4556,1.2201,0.38006,0.46371,1.20247,0.38006,0.45701,1.1903,0.38006,0.45238,1.21091,0.38006,0.46022,1.17213,0.38006,0.44547,1.2331,0.38006,0.46865,1.21477,0.38006,0.46168
628,Doak,LIV,MID,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,McConnell,LIV,MID,4.4,1.1997,0.02029,0.02434,1.16727,0.02029,0.02368,0.0,0.0,0.0,1.18297,0.02029,0.024,1.12075,0.02029,0.02273,1.15008,0.02029,0.02333,1.16695,0.02029,0.02367,1.19605,0.02029,0.02426,1.15445,0.02029,0.02342,1.17505,0.02029,0.02384,1.15802,0.02029,0.02349,1.14627,0.02029,0.02325,1.16618,0.02029,0.02366,1.12872,0.02029,0.0229,1.18761,0.02029,0.02409,1.1699,0.02029,0.02373
630,Barkley,LUT,MID,4.9,4.30825,0.9371,4.03726,4.15739,0.9371,3.89589,0.0,0.0,0.0,3.82152,0.9371,3.58115,3.6591,0.9371,3.42894,3.94524,0.9371,3.69708,3.60649,0.9371,3.37964,3.42589,0.9371,3.21041,4.0246,0.9371,3.77146,3.29775,0.9371,3.09032,3.80498,0.9371,3.56565,3.67769,0.9371,3.44636,3.9165,0.9371,3.67015,3.61208,0.9371,3.38488,3.98204,0.9371,3.73157,7.12895,0.9371,6.68053
631,Brown,LUT,FWD,4.9,2.51192,0.90522,2.27384,2.43595,0.90522,2.20508,0.0,0.0,0.0,2.41769,0.90522,2.18855,2.31547,0.90522,2.09602,2.93207,0.90522,2.65417,2.5864,0.90522,2.34127,2.24485,0.90522,2.03209,2.41972,0.90522,2.19038,2.29462,0.90522,2.07714,2.44412,0.90522,2.21247,2.56051,0.90522,2.31783,2.57632,0.90522,2.33214,2.60713,0.90522,2.36004,2.89425,0.90522,2.61994,4.73617,0.90522,4.28729
632,Forson,MUN,MID,4.4,1.12916,0.21438,0.24207,1.1962,0.21438,0.25644,1.26208,0.21438,0.27056,1.13331,0.21438,0.24296,1.26533,0.21438,0.27126,1.25573,0.21438,0.2692,1.22373,0.21438,0.26234,1.17972,0.21438,0.25291,1.20867,0.21438,0.25911,1.22534,0.21438,0.26269,1.26901,0.21438,0.27205,1.25978,0.21438,0.27007,1.19089,0.21438,0.2553,1.1945,0.21438,0.25608,1.19426,0.21438,0.25602,0.0,0.0,0.0
633,Livramento,NEW,DEF,4.3,2.32497,0.83685,1.94566,2.35485,0.83685,1.97066,1.7706,0.83685,1.48172,2.48937,0.83685,2.08323,1.90082,0.83685,1.5907,2.48981,0.83685,2.0836,2.50897,0.83685,2.09963,2.64238,0.83685,2.21127,2.37653,0.83685,1.9888,2.24928,0.83685,1.88231,2.11303,0.83685,1.76829,2.82608,0.83685,2.36501,2.62299,0.83685,2.19505,2.16816,0.83685,1.81442,2.24047,0.83685,1.87494,0.0,0.0,0.0
634,A.Murphy,NEW,DEF,3.9,1.68535,0.02169,0.03655,1.61835,0.02169,0.0351,1.12213,0.02169,0.02434,1.62218,0.02169,0.03518,1.14345,0.02169,0.0248,1.59378,0.02169,0.03457,1.60843,0.02169,0.03488,1.71043,0.02169,0.0371,1.50717,0.02169,0.03269,1.40988,0.02169,0.03058,1.30571,0.02169,0.02832,1.85089,0.02169,0.04014,1.69561,0.02169,0.03678,1.34785,0.02169,0.02923,1.40314,0.02169,0.03043,0.0,0.0,0.0
635,Miley,NEW,MID,4.5,2.45246,0.92215,2.26154,2.63396,0.92215,2.42891,2.32663,0.92215,2.1455,2.57898,0.92215,2.37821,2.41158,0.92215,2.22384,2.44141,0.92215,2.25135,2.58365,0.92215,2.38252,2.64025,0.92215,2.43471,2.50168,0.92215,2.30693,2.52589,0.92215,2.32925,2.49105,0.92215,2.29713,2.61461,0.92215,2.41107,2.50115,0.92215,2.30644,2.5282,0.92215,2.33138,2.52913,0.92215,2.33224,0.0,0.0,0.0
636,G.Shelvey,NFO,GK,3.9,2.90462,0.002,0.00581,3.27944,0.002,0.00656,2.91095,0.002,0.00582,2.91154,0.002,0.00582,3.09609,0.002,0.00619,3.0626,0.002,0.00613,3.20049,0.002,0.0064,3.36449,0.002,0.00673,3.02911,0.002,0.00606,2.97958,0.002,0.00596,3.24404,0.002,0.00649,3.03794,0.002,0.00608,3.0437,0.002,0.00609,3.11055,0.002,0.00622,3.07281,0.002,0.00615,0.0,0.0,0.0
637,Powell,NFO,DEF,3.9,1.56383,0.00073,0.00115,1.64915,0.00073,0.00121,1.32984,0.00073,0.00098,1.29531,0.00073,0.00095,1.29933,0.00073,0.00095,1.38431,0.00073,0.00102,1.79434,0.00073,0.00132,1.71197,0.00073,0.00126,1.24993,0.00073,0.00092,1.66344,0.00073,0.00122,1.39566,0.00073,0.00102,1.11454,0.00073,0.00082,1.46707,0.00073,0.00108,1.35214,0.00073,0.00099,1.73974,0.00073,0.00128,0.0,0.0,0.0
638,Vini Souza,SHU,MID,5.0,2.75334,0.92533,2.54774,2.76779,0.92533,2.56111,2.76658,0.92533,2.55999,2.72363,0.92533,2.52024,2.81845,0.92533,2.60798,2.77718,0.92533,2.56979,2.95875,0.92533,2.73781,2.63582,0.92533,2.43899,2.81948,0.92533,2.60894,2.81424,0.92533,2.60409,2.90798,0.92533,2.69083,2.71344,0.92533,2.51082,2.93834,0.92533,2.71892,2.76456,0.92533,2.55812,2.81109,0.92533,2.60117,0.0,0.0,0.0
639,Van de Ven,TOT,DEF,4.4,2.59628,0.87244,2.26509,3.04786,0.87244,2.65907,0.0,0.0,0.0,3.25588,0.87244,2.84055,2.54773,0.87244,2.22273,2.88769,0.87244,2.51933,3.32905,0.87244,2.90439,2.57808,0.87244,2.24922,3.22174,0.87244,2.81077,2.23798,0.87244,1.9525,2.20932,0.87244,1.92749,2.68155,0.87244,2.33948,1.96885,0.87244,1.7177,3.31396,0.87244,2.89122,2.76627,0.87244,2.4134,2.29055,0.87244,1.99836
640,Scarlett,TOT,FWD,4.5,1.52758,0.00066,0.00101,1.51094,0.00066,0.001,0.0,0.0,0.0,1.47198,0.00066,0.00097,1.4422,0.00066,0.00095,1.51202,0.00066,0.001,1.70862,0.00066,0.00113,1.55006,0.00066,0.00102,1.73642,0.00066,0.00114,1.50758,0.00066,0.00099,1.39012,0.00066,0.00092,1.38063,0.00066,0.00091,1.34927,0.00066,0.00089,1.62893,0.00066,0.00107,1.57605,0.00066,0.00104,1.42173,0.00066,0.00094
641,Veliz,TOT,FWD,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75191,0.47334,0.82925,1.71419,0.56801,0.97367,1.80262,0.59956,1.08079,2.05161,0.6185,1.26891,1.8508,0.6185,1.14471,2.08681,0.6185,1.29069,1.79699,0.6185,1.11143,1.64824,0.6185,1.01943,1.63621,0.6185,1.01199,1.5965,0.6185,0.98743,1.95068,0.6185,1.20649,1.88371,0.6185,1.16507,1.68827,0.6185,1.04419
642,Álvarez,WHU,MID,5.0,2.61375,0.76736,2.0057,2.75929,0.76736,2.11739,2.76205,0.76736,2.1195,2.66266,0.76736,2.04323,2.81387,0.76736,2.15926,2.65613,0.76736,2.03822,2.60876,0.76736,2.00187,2.71171,0.76736,2.08087,2.68941,0.76736,2.06376,2.86739,0.76736,2.20034,2.62503,0.76736,2.01435,2.67376,0.76736,2.05175,2.59441,0.76736,1.99086,2.72307,0.76736,2.08958,2.46722,0.76736,1.89325,0.0,0.0,0.0
643,Aarons,BOU,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,Scott,BOU,MID,4.9,2.01943,0.86765,1.75216,2.00954,0.86765,1.74358,2.02,0.86765,1.75265,2.13671,0.86765,1.85391,2.24204,0.86765,1.9453,2.13949,0.86765,1.85633,2.26585,0.86765,1.96596,2.18414,0.86765,1.89507,2.17991,0.86765,1.8914,2.23296,0.86765,1.93743,2.0564,0.86765,1.78423,2.16181,0.86765,1.87569,2.00627,0.86765,1.74074,2.20684,0.86765,1.91476,2.05355,0.86765,1.78176,2.16995,0.86765,1.88275
645,Y. Chermiti,EVE,FWD,4.8,1.50245,0.28608,0.42982,1.62653,0.28608,0.46532,1.62049,0.28608,0.46359,1.72804,0.28608,0.49436,1.59138,0.28608,0.45526,1.66434,0.28608,0.47614,1.64833,0.28608,0.47156,1.68459,0.28608,0.48193,1.82693,0.28608,0.52265,1.5839,0.28608,0.45313,1.95301,0.28608,0.55872,1.62477,0.28608,0.46482,1.67283,0.28608,0.47857,1.74075,0.28608,0.498,1.49072,0.28608,0.42647,0.0,0.0,0.0
646,Hein,ARS,GK,4.0,2.83652,0.002,0.00567,3.07281,0.002,0.00615,2.90462,0.002,0.00581,3.0437,0.002,0.00609,2.9339,0.002,0.00587,3.11055,0.002,0.00622,2.66219,0.002,0.00532,3.00696,0.002,0.00601,3.09609,0.002,0.00619,3.01266,0.002,0.00603,3.13798,0.002,0.00628,3.02911,0.002,0.00606,3.05671,0.002,0.00611,3.15603,0.002,0.00631,3.18427,0.002,0.00637,0.0,0.0,0.0
647,Anang,WHU,GK,4.0,2.85201,0.002,0.0057,3.12386,0.002,0.00625,2.9339,0.002,0.00587,3.24404,0.002,0.00649,3.03599,0.002,0.00607,3.01266,0.002,0.00603,2.84973,0.002,0.0057,2.94863,0.002,0.0059,3.13798,0.002,0.00628,3.36449,0.002,0.00673,3.04851,0.002,0.0061,2.91154,0.002,0.00582,2.85488,0.002,0.00571,3.00696,0.002,0.00601,2.66219,0.002,0.00532,0.0,0.0,0.0
648,Francis-Clarke,LUT,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,Cannon,EVE,FWD,4.5,1.32471,0.0,0.52151,1.44539,0.0,0.56901,1.38516,0.0,0.5453,1.5017,0.0,0.59118,1.32874,0.0,0.52309,1.51254,0.0,0.59545,1.46797,0.0,0.5779,1.34086,0.0,0.52786,1.47381,0.0,0.5802,1.36369,0.0,0.53685,1.63938,0.0,0.64538,1.40097,0.0,0.55153,1.35434,0.0,0.53317,1.41623,0.0,0.55753,1.38418,0.0,0.54492,0.0,0.0,0.0
650,Onyango,EVE,MID,4.4,1.01981,0.00198,0.00202,1.09574,0.00198,0.00217,1.06652,0.00198,0.00212,1.10475,0.00198,0.00219,1.07818,0.00198,0.00214,1.07756,0.00198,0.00214,1.09034,0.00198,0.00216,1.05939,0.00198,0.0021,1.11674,0.00198,0.00222,1.05537,0.00198,0.00209,1.12569,0.00198,0.00223,1.10275,0.00198,0.00219,1.09443,0.00198,0.00217,1.11363,0.00198,0.00221,1.04076,0.00198,0.00207,0.0,0.0,0.0
651,Stansfield,FUL,FWD,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,Dibley-Dias,FUL,MID,4.5,1.27931,0.00079,0.00101,1.1917,0.00307,0.00366,1.19905,0.00634,0.00761,1.21319,0.00842,0.01022,1.20404,0.00942,0.01134,1.21231,0.00991,0.01202,1.23533,0.00991,0.01224,1.23131,0.00991,0.0122,1.2596,0.00991,0.01248,1.18981,0.00991,0.01179,1.19823,0.00991,0.01188,1.22235,0.00991,0.01212,1.21355,0.00991,0.01203,1.16096,0.00991,0.01151,1.22061,0.00991,0.0121,0.0,0.0,0.0
653,Seriki,SHU,DEF,3.9,1.38431,0.00031,0.00043,1.37836,0.00031,0.00043,1.6109,0.00031,0.0005,1.41344,0.00031,0.00044,1.57265,0.00031,0.00049,1.33457,0.00031,0.00041,1.71197,0.00031,0.00053,0.96234,0.00031,0.0003,1.35214,0.00031,0.00042,1.43582,0.00031,0.00045,1.81373,0.00031,0.00056,1.13269,0.00031,0.00035,1.75536,0.00031,0.00055,1.39566,0.00031,0.00043,1.44282,0.00031,0.00045,0.0,0.0,0.0
654,Marsh,SHU,FWD,4.5,1.42288,0.0,0.19377,1.5892,0.0,0.21642,1.47666,0.0,0.2011,1.44988,0.0,0.19745,1.5385,0.0,0.20952,1.38358,0.0,0.18842,1.70034,0.0,0.23156,1.42011,0.0,0.19339,1.46622,0.0,0.19967,1.41809,0.0,0.19312,1.54499,0.0,0.2104,1.39706,0.0,0.19026,1.72921,0.0,0.23549,1.57687,0.0,0.21474,1.46726,0.0,0.19982,0.0,0.0,0.0
655,Brooks,SHU,MID,4.4,1.63316,0.83699,1.36694,1.65787,0.83699,1.38763,1.67501,0.83699,1.40197,1.68435,0.83699,1.40979,1.7557,0.83699,1.46951,1.73094,0.83699,1.44879,1.83986,0.83699,1.53995,1.64615,0.83699,1.37782,1.75632,0.83699,1.47003,1.75318,0.83699,1.4674,1.8094,0.83699,1.51446,1.69271,0.83699,1.41679,1.82761,0.83699,1.5297,1.72337,0.83699,1.44245,1.75128,0.83699,1.46581,0.0,0.0,0.0
656,Hackford,SHU,FWD,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Rak-Sakyi,CRY,MID,4.5,1.24937,0.05516,0.06891,1.22746,0.05516,0.0677,1.28467,0.05516,0.07086,1.22183,0.05516,0.06739,1.25032,0.05516,0.06896,1.29424,0.05516,0.07139,1.26538,0.05516,0.06979,1.24896,0.05516,0.06889,1.19365,0.05516,0.06584,1.17611,0.05516,0.06487,1.26844,0.05516,0.06996,1.23662,0.05516,0.06821,1.27667,0.05516,0.07042,1.23758,0.05516,0.06826,1.22499,0.05516,0.06757,0.0,0.0,0.0
658,Gordon,CRY,FWD,4.5,1.46622,0.0,0.00126,1.57687,0.0,0.00135,1.54499,0.0,0.00132,1.43639,0.0,0.00123,1.55318,0.0,0.00133,1.55676,0.0,0.00133,1.56043,0.0,0.00134,1.5385,0.0,0.00132,1.41917,0.0,0.00122,1.42011,0.0,0.00122,1.58793,0.0,0.00136,1.6706,0.0,0.00143,1.56553,0.0,0.00134,1.47666,0.0,0.00127,1.53287,0.0,0.00131,0.0,0.0,0.0
659,Bergström,CHE,GK,3.9,3.04851,0.002,0.0061,2.66219,0.002,0.00532,0.0,0.0,0.0,2.94966,0.002,0.0059,2.90462,0.002,0.00581,2.97973,0.002,0.00596,3.03599,0.002,0.00607,3.15322,0.002,0.00631,3.0437,0.002,0.00609,3.18427,0.002,0.00637,3.09609,0.002,0.00619,2.91095,0.002,0.00582,3.27944,0.002,0.00656,3.12386,0.002,0.00625,3.05671,0.002,0.00611,2.94863,0.002,0.0059
660,Odobert,BUR,MID,5.0,2.40827,0.89715,2.16058,2.54246,0.89715,2.28096,2.55366,0.89715,2.29102,2.84147,0.89715,2.54922,2.60581,0.89715,2.3378,2.71987,0.89715,2.44013,2.54855,0.89715,2.28643,2.73321,0.89715,2.45209,2.61756,0.89715,2.34834,2.66955,0.89715,2.39498,2.72989,0.89715,2.44912,2.63101,0.89715,2.36041,2.79603,0.89715,2.50845,2.6025,0.89715,2.33483,2.80281,0.89715,2.51454,0.0,0.0,0.0
661,Harrison,EVE,MID,5.5,3.76728,0.9401,3.54162,4.28633,0.9401,4.02957,4.0819,0.9401,3.83739,4.29793,0.9401,4.04048,4.06806,0.9401,3.82438,4.06396,0.9401,3.82052,4.14901,0.9401,3.90048,3.94302,0.9401,3.70683,4.32466,0.9401,4.0656,3.91631,0.9401,3.68172,4.38421,0.9401,4.12159,4.23159,0.9401,3.97811,4.17621,0.9401,3.92605,4.30398,0.9401,4.04617,3.81909,0.9401,3.59032,0.0,0.0,0.0
662,Adama,FUL,MID,4.9,1.67618,0.66798,1.11966,1.53496,0.78569,1.20599,1.54681,0.81417,1.25937,1.56961,0.81417,1.27793,1.55485,0.82875,1.28859,1.56819,0.82875,1.29965,1.60529,0.82875,1.33039,1.5988,0.82875,1.32501,1.64441,0.82875,1.36281,1.53191,0.82875,1.26958,1.54549,0.82875,1.28084,1.58437,0.82875,1.31305,1.57018,0.82875,1.30129,1.48541,0.82875,1.23104,1.58157,0.82875,1.31073,0.0,0.0,0.0
663,Hamer,SHU,MID,5.0,3.02863,0.93403,2.82885,3.05762,0.93403,2.85592,3.08031,0.93403,2.87712,3.05527,0.93403,2.85372,3.1992,0.93403,2.98817,3.14055,0.93403,2.93339,3.39859,0.93403,3.1744,2.93967,0.93403,2.74575,3.20067,0.93403,2.98954,3.19323,0.93403,2.98259,3.32644,0.93403,3.10701,3.04998,0.93403,2.84879,3.36958,0.93403,3.14731,3.12262,0.93403,2.91664,3.18874,0.93403,2.9784,0.0,0.0,0.0
